Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;10;100;1000;258;145;77.93;0
NN;11;100;1000;242;149;62.42;2
NN;11;100;1000;242;149;62.42;1
